hgnc_symbol,hgnc_id,go_name,go_id,go_domain,ncon_gene,ncon_go,mean_padj,cilow_padj,ciupp_padj,mean_pval,cilow_pval,ciupp_pval,mean_sim,sem_sim
AGT,333,serine-type endopeptidase inhibitor activity,GO:0004867,molecular function,61.0,2.0,8.083e-02,7.023e-02,9.303e-02,2.673e-02,9.721e-03,7.352e-02,8.397e-01,2.523e-02
AGT,333,protein binding,GO:0005515,molecular function,61.0,347.0,1.214e-01,7.441e-02,1.981e-01,1.063e-01,4.655e-02,2.429e-01,6.764e-01,2.760e-02
AHCYL2,22204,S-adenosylmethionine cycle,GO:0033353,biological process,14.0,3.0,3.499e-02,1.561e-02,7.843e-02,3.172e-02,1.269e-02,7.927e-02,8.219e-01,2.325e-02
AHCYL2,22204,cytosol,GO:0005829,cellular component,14.0,76.0,2.783e-02,1.901e-02,4.076e-02,1.729e-02,1.492e-02,2.003e-02,8.839e-01,3.217e-03
AHCYL2,22204,protein binding,GO:0005515,molecular function,14.0,347.0,2.783e-02,1.901e-02,4.076e-02,2.129e-02,7.505e-03,6.039e-02,8.601e-01,2.303e-02
AK3,17376,ITP metabolic process,GO:0046041,biological process,16.0,5.0,5.347e-02,3.024e-02,9.456e-02,2.348e-02,1.874e-02,2.942e-02,8.538e-01,5.601e-03
AK3,17376,GTP metabolic process,GO:0046039,biological process,16.0,5.0,5.347e-02,3.024e-02,9.456e-02,2.651e-02,2.056e-02,3.419e-02,8.413e-01,6.172e-03
AK3,17376,UTP metabolic process,GO:0046051,biological process,16.0,5.0,5.347e-02,3.024e-02,9.456e-02,2.890e-02,2.302e-02,3.628e-02,8.325e-01,5.598e-03
AK3,17376,AMP metabolic process,GO:0046033,biological process,16.0,8.0,6.454e-02,3.223e-02,1.293e-01,4.627e-02,1.624e-02,1.318e-01,7.808e-01,2.731e-02
AK3,17376,mitochondrion,GO:0005739,cellular component,16.0,35.0,5.668e-02,3.548e-02,9.055e-02,4.134e-02,1.462e-02,1.169e-01,7.937e-01,2.674e-02
AK3,17376,nucleoside triphosphate adenylate kinase activity,GO:0046899,molecular function,16.0,3.0,7.521e-02,2.501e-02,2.262e-01,4.858e-02,6.739e-03,3.502e-01,7.683e-01,5.567e-02
AK3,17376,protein binding,GO:0005515,molecular function,16.0,347.0,7.689e-02,3.735e-02,1.583e-01,7.304e-02,3.598e-02,1.483e-01,7.278e-01,2.161e-02
AKIRIN1,25744,,,,nan,nan,,,,,,,,
ALAS1,396,mitochondrion,GO:0005739,cellular component,24.0,35.0,1.320e-02,8.348e-03,2.086e-02,3.666e-03,7.604e-04,1.768e-02,9.573e-01,1.233e-02
ALAS1,396,nucleoplasm,GO:0005654,cellular component,24.0,51.0,1.567e-02,1.239e-02,1.981e-02,8.913e-03,4.542e-03,1.749e-02,9.275e-01,8.813e-03
ALAS1,396,cytosol,GO:0005829,cellular component,24.0,76.0,1.567e-02,1.239e-02,1.981e-02,1.012e-02,6.315e-03,1.620e-02,9.213e-01,6.459e-03
ALAS1,396,identical protein binding,GO:0042802,molecular function,24.0,35.0,1.769e-02,1.062e-02,2.948e-02,1.341e-02,7.436e-03,2.418e-02,9.023e-01,1.110e-02
ALAS1,396,protein binding,GO:0005515,molecular function,24.0,347.0,1.997e-02,1.252e-02,3.185e-02,1.997e-02,1.252e-02,3.185e-02,8.695e-01,1.112e-02
ALDH1A1,402,oxidation-reduction process,GO:0055114,biological process,21.0,42.0,3.160e-02,2.154e-02,4.636e-02,2.686e-02,1.390e-02,5.192e-02,8.400e-01,1.627e-02
ALDH1A1,402,extracellular exosome,GO:0070062,cellular component,21.0,77.0,3.004e-02,2.431e-02,3.711e-02,2.574e-02,2.171e-02,3.053e-02,8.443e-01,4.205e-03
ALDH1A1,402,cytosol,GO:0005829,cellular component,21.0,76.0,3.004e-02,2.431e-02,3.711e-02,2.667e-02,2.198e-02,3.236e-02,8.406e-01,4.784e-03
ALDH1A1,402,benzaldehyde dehydrogenase (NAD+) activity,GO:0018479,molecular function,21.0,3.0,2.821e-02,1.967e-02,4.046e-02,8.510e-03,2.282e-03,3.173e-02,9.249e-01,1.818e-02
ALDH1A1,402,aldehyde dehydrogenase (NAD+) activity,GO:0004029,molecular function,21.0,22.0,2.821e-02,1.967e-02,4.046e-02,1.321e-02,7.427e-03,2.349e-02,9.039e-01,9.081e-03
ALDH1L1,3978,extracellular exosome,GO:0070062,cellular component,14.0,77.0,3.104e-02,2.000e-02,4.819e-02,1.856e-02,1.148e-02,3.002e-02,8.764e-01,1.118e-02
ALDH1L1,3978,cytosol,GO:0005829,cellular component,14.0,76.0,3.104e-02,2.000e-02,4.819e-02,2.485e-02,1.428e-02,4.323e-02,8.477e-01,1.348e-02
ALDH1L1,3978,aldehyde dehydrogenase (NAD+) activity,GO:0004029,molecular function,14.0,22.0,3.104e-02,2.000e-02,4.819e-02,1.981e-02,6.390e-03,6.139e-02,8.676e-01,2.631e-02
ALDH1L1,3978,formyltetrahydrofolate dehydrogenase activity,GO:0016155,molecular function,14.0,2.0,3.892e-02,2.607e-02,5.811e-02,3.593e-02,1.961e-02,6.584e-02,8.097e-01,1.522e-02
ALDH3B2,411,3-chloroallyl aldehyde dehydrogenase activity,GO:0004028,molecular function,28.0,2.0,3.737e-02,1.507e-02,9.266e-02,3.626e-02,1.493e-02,8.806e-02,8.080e-01,2.278e-02
ALDH3B2,411,aldehyde dehydrogenase [NAD(P)+] activity,GO:0004030,molecular function,28.0,6.0,3.737e-02,1.507e-02,9.266e-02,3.735e-02,1.504e-02,9.276e-02,8.049e-01,2.343e-02
ALDOA,414,fructose metabolic process,GO:0006000,biological process,38.0,4.0,6.741e-02,3.628e-02,1.252e-01,1.133e-02,2.005e-03,6.407e-02,9.036e-01,2.418e-02
ALDOA,414,striated muscle contraction,GO:0006941,biological process,38.0,5.0,8.348e-02,2.213e-02,3.149e-01,3.017e-02,9.185e-03,9.907e-02,8.267e-01,3.044e-02
ALDOA,414,glycolytic process,GO:0006096,biological process,38.0,13.0,8.358e-02,2.206e-02,3.166e-01,2.869e-02,2.373e-03,3.469e-01,8.193e-01,6.527e-02
ALDOA,414,"fructose 1,6-bisphosphate metabolic process",GO:0030388,biological process,38.0,5.0,1.043e-01,4.037e-02,2.694e-01,6.267e-02,3.295e-02,1.192e-01,7.472e-01,1.882e-02
ALDOA,414,ATP biosynthetic process,GO:0006754,biological process,38.0,7.0,1.065e-01,3.840e-02,2.956e-01,8.494e-02,3.239e-02,2.228e-01,7.064e-01,3.188e-02
ALDOA,414,binding of sperm to zona pellucida,GO:0007339,biological process,38.0,2.0,1.350e-01,4.422e-02,4.119e-01,1.194e-01,4.113e-02,3.469e-01,6.571e-01,3.994e-02
ALDOA,414,muscle cell cellular homeostasis,GO:0046716,biological process,38.0,3.0,1.643e-01,6.661e-02,4.052e-01,1.565e-01,6.344e-02,3.859e-01,6.154e-01,3.764e-02
ALDOA,414,regulation of cell shape,GO:0008360,biological process,38.0,9.0,2.657e-01,7.476e-02,9.445e-01,2.657e-01,7.476e-02,9.445e-01,5.085e-01,6.219e-02
ALDOA,414,extracellular exosome,GO:0070062,cellular component,38.0,77.0,8.348e-02,2.213e-02,3.149e-01,2.503e-02,3.704e-03,1.692e-01,8.401e-01,4.715e-02
ALDOA,414,extracellular space,GO:0005615,cellular component,38.0,43.0,8.358e-02,2.206e-02,3.166e-01,2.748e-02,2.129e-03,3.546e-01,8.229e-01,6.693e-02
ALDOA,414,cytosol,GO:0005829,cellular component,38.0,76.0,9.273e-02,2.677e-02,3.212e-01,5.533e-02,1.729e-02,1.770e-01,7.590e-01,3.324e-02
ALDOA,414,membrane,GO:0016020,cellular component,38.0,58.0,9.313e-02,2.653e-02,3.269e-01,6.064e-02,1.434e-02,2.565e-01,7.457e-01,4.290e-02
ALDOA,414,actin cytoskeleton,GO:0015629,cellular component,38.0,9.0,9.579e-02,2.499e-02,3.672e-01,6.732e-02,1.315e-02,3.447e-01,7.307e-01,5.043e-02
ALDOA,414,sperm head,GO:0061827,cellular component,38.0,2.0,9.648e-02,1.571e-02,5.925e-01,4.629e-02,2.468e-03,8.683e-01,7.575e-01,9.258e-02
ALDOA,414,nucleus,GO:0005634,cellular component,38.0,81.0,1.129e-01,5.054e-02,2.522e-01,8.382e-02,6.713e-02,1.047e-01,7.117e-01,6.996e-03
ALDOA,414,cytoskeletal protein binding,GO:0008092,molecular function,38.0,23.0,6.741e-02,3.628e-02,1.252e-01,6.190e-03,3.328e-03,1.151e-02,9.444e-01,5.553e-03
ALDOA,414,fructose-bisphosphate aldolase activity,GO:0004332,molecular function,38.0,2.0,6.741e-02,3.628e-02,1.252e-01,2.295e-02,1.716e-02,3.069e-02,8.560e-01,7.059e-03
ALDOA,414,cadherin binding,GO:0045296,molecular function,38.0,13.0,6.946e-02,3.783e-02,1.275e-01,1.924e-02,7.434e-03,4.978e-02,8.708e-01,2.157e-02
ALDOA,414,RNA binding,GO:0003723,molecular function,38.0,60.0,7.687e-02,4.377e-02,1.350e-01,3.685e-02,9.159e-03,1.482e-01,8.046e-01,3.622e-02
ALDOA,414,fructose binding,GO:0070061,molecular function,38.0,2.0,7.932e-02,2.496e-02,2.521e-01,2.781e-02,1.222e-02,6.331e-02,8.361e-01,2.034e-02
ALDOA,414,protein binding,GO:0005515,molecular function,38.0,347.0,1.014e-01,3.682e-02,2.791e-01,6.378e-02,3.757e-02,1.083e-01,7.454e-01,1.519e-02
ALG3,23056,,,,nan,nan,,,,,,,,
ALKAL2,27683,,,,nan,nan,,,,,,,,
AMPD3,470,IMP biosynthetic process,GO:0006188,biological process,21.0,7.0,3.469e-02,2.172e-02,5.541e-02,2.669e-02,1.246e-02,5.715e-02,8.403e-01,1.876e-02
AMPD3,470,AMP metabolic process,GO:0046033,biological process,21.0,8.0,4.448e-02,7.782e-03,2.542e-01,2.699e-02,1.842e-03,3.954e-01,8.221e-01,6.874e-02
AMPD3,470,cytosol,GO:0005829,cellular component,21.0,76.0,2.979e-02,2.032e-02,4.366e-02,1.720e-02,1.369e-02,2.160e-02,8.841e-01,4.859e-03
AMPD3,470,protein binding,GO:0005515,molecular function,21.0,347.0,2.979e-02,2.032e-02,4.366e-02,1.635e-02,9.979e-03,2.679e-02,8.873e-01,1.038e-02
AMPD3,470,AMP deaminase activity,GO:0003876,molecular function,21.0,2.0,4.739e-02,2.555e-02,8.789e-02,4.399e-02,1.964e-02,9.854e-02,7.873e-01,2.148e-02
ANG,483,activation of phospholipase C activity,GO:0007202,biological process,32.0,2.0,1.003e-01,5.659e-02,1.777e-01,2.279e-02,1.713e-02,3.031e-02,8.567e-01,7.031e-03
ANG,483,activation of phospholipase A2 activity,GO:0032431,biological process,32.0,3.0,1.003e-01,5.659e-02,1.777e-01,2.563e-02,9.900e-03,6.636e-02,8.442e-01,2.349e-02
ANG,483,cell migration,GO:0016477,biological process,32.0,37.0,1.003e-01,5.659e-02,1.777e-01,2.786e-02,9.266e-03,8.376e-02,8.352e-01,2.777e-02
ANG,483,positive regulation of phosphorylation,GO:0042327,biological process,32.0,8.0,1.003e-01,5.659e-02,1.777e-01,3.673e-02,1.491e-02,9.047e-02,8.069e-01,2.257e-02
ANG,483,response to hypoxia,GO:0001666,biological process,32.0,7.0,1.003e-01,5.659e-02,1.777e-01,4.578e-02,2.234e-02,9.383e-02,7.831e-01,1.917e-02
ANG,483,positive regulation of endothelial cell proliferation,GO:0001938,biological process,32.0,6.0,1.007e-01,5.647e-02,1.796e-01,5.384e-02,2.936e-02,9.874e-02,7.652e-01,1.650e-02
ANG,483,activation of protein kinase B activity,GO:0032148,biological process,32.0,2.0,1.015e-01,5.609e-02,1.836e-01,6.275e-02,4.176e-02,9.428e-02,7.477e-01,1.159e-02
ANG,483,negative regulation of smooth muscle cell proliferation,GO:0048662,biological process,32.0,5.0,1.217e-01,6.233e-02,2.377e-01,9.299e-02,5.311e-02,1.628e-01,6.967e-01,1.799e-02
ANG,483,diacylglycerol biosynthetic process,GO:0006651,biological process,32.0,3.0,1.299e-01,3.941e-02,4.280e-01,7.399e-02,7.271e-03,7.529e-01,7.099e-01,7.339e-02
ANG,483,angiogenesis,GO:0001525,biological process,32.0,9.0,1.353e-01,3.837e-02,4.768e-01,9.174e-02,1.400e-02,6.011e-01,6.853e-01,6.486e-02
ANG,483,rRNA transcription,GO:0009303,biological process,32.0,6.0,1.449e-01,4.253e-02,4.936e-01,1.155e-01,2.676e-02,4.983e-01,6.583e-01,4.960e-02
ANG,483,response to hormone,GO:0009725,biological process,32.0,34.0,1.699e-01,1.370e-01,2.107e-01,1.348e-01,7.899e-02,2.300e-01,6.428e-01,1.973e-02
ANG,483,positive regulation of protein secretion,GO:0050714,biological process,32.0,17.0,2.692e-01,4.480e-02,1.618e+00,1.861e-01,1.265e-02,2.739e+00,5.288e-01,1.358e-01
ANG,483,basement membrane,GO:0005604,cellular component,32.0,4.0,1.003e-01,5.659e-02,1.777e-01,2.135e-02,5.017e-03,9.085e-02,8.562e-01,2.997e-02
ANG,483,angiogenin-PRI complex,GO:0032311,cellular component,32.0,2.0,1.003e-01,5.659e-02,1.777e-01,2.510e-02,9.394e-03,6.707e-02,8.454e-01,2.293e-02
ANG,483,actin cytoskeleton,GO:0015629,cellular component,32.0,9.0,1.003e-01,5.659e-02,1.777e-01,2.839e-02,1.708e-02,4.717e-02,8.343e-01,1.243e-02
ANG,483,extracellular space,GO:0005615,cellular component,32.0,43.0,1.003e-01,5.659e-02,1.777e-01,3.101e-02,1.440e-02,6.677e-02,8.250e-01,1.903e-02
ANG,483,nucleolus,GO:0005730,cellular component,32.0,18.0,1.070e-01,7.518e-02,1.523e-01,6.280e-02,4.009e-02,9.836e-02,7.475e-01,1.288e-02
ANG,483,nucleus,GO:0005634,cellular component,32.0,81.0,1.476e-01,9.431e-02,2.311e-01,1.234e-01,8.058e-02,1.890e-01,6.565e-01,1.573e-02
ANG,483,actin binding,GO:0003779,molecular function,32.0,5.0,1.003e-01,5.659e-02,1.777e-01,2.265e-02,1.391e-02,3.689e-02,8.569e-01,1.174e-02
ANG,483,protein binding,GO:0005515,molecular function,32.0,347.0,1.054e-01,6.888e-02,1.612e-01,6.144e-02,5.121e-02,7.373e-02,7.507e-01,5.093e-03
ANG,483,protein homodimerization activity,GO:0042803,molecular function,32.0,21.0,1.069e-01,7.477e-02,1.528e-01,6.115e-02,4.437e-02,8.427e-02,7.509e-01,9.327e-03
ANG,483,peptide binding,GO:0042277,molecular function,32.0,14.0,1.077e-01,5.162e-02,2.246e-01,6.689e-02,2.880e-02,1.554e-01,7.379e-01,2.583e-02
ANG,483,heparin binding,GO:0008201,molecular function,32.0,6.0,1.161e-01,5.016e-02,2.688e-01,7.679e-02,2.413e-02,2.443e-01,7.187e-01,3.480e-02
ANG,483,copper ion binding,GO:0005507,molecular function,32.0,7.0,1.387e-01,4.517e-02,4.262e-01,9.131e-02,1.152e-02,7.236e-01,6.856e-01,6.304e-02
ANG,483,signaling receptor binding,GO:0005102,molecular function,32.0,61.0,1.657e-01,3.680e-02,7.465e-01,1.434e-01,2.314e-02,8.885e-01,6.175e-01,6.841e-02
ANG,483,ribonuclease activity,GO:0004540,molecular function,32.0,13.0,1.738e-01,3.801e-02,7.944e-01,1.504e-01,2.148e-02,1.053e+00,6.079e-01,7.074e-02
ANKEF1,15803,,,,nan,nan,,,,,,,,
ANKRD40,28233,protein binding,GO:0005515,molecular function,2.0,347.0,1.348e-01,7.570e-02,2.401e-01,1.348e-01,7.570e-02,2.401e-01,6.425e-01,2.157e-02
ANXA1,533,cellular response to vascular endothelial growth factor stimulus,GO:0035924,biological process,80.0,3.0,3.403e-01,2.431e-01,4.765e-01,1.704e-02,2.031e-03,1.430e-01,8.689e-01,4.148e-02
ANXA1,533,negative regulation of interleukin-8 secretion,GO:2000483,biological process,80.0,4.0,3.403e-01,2.431e-01,4.765e-01,4.190e-02,2.923e-02,6.006e-02,7.937e-01,9.187e-03
ANXA1,533,regulation of interleukin-1 production,GO:0032652,biological process,80.0,8.0,3.403e-01,2.431e-01,4.765e-01,4.962e-02,1.809e-02,1.361e-01,7.727e-01,2.822e-02
ANXA1,533,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",GO:0007187,biological process,80.0,4.0,3.403e-01,2.431e-01,4.765e-01,5.392e-02,2.003e-02,1.452e-01,7.632e-01,2.867e-02
ANXA1,533,response to estradiol,GO:0032355,biological process,80.0,6.0,3.403e-01,2.431e-01,4.765e-01,5.912e-02,2.156e-02,1.621e-01,7.519e-01,2.955e-02
ANXA1,533,response to interleukin-1,GO:0070555,biological process,80.0,4.0,3.465e-01,2.334e-01,5.145e-01,5.073e-02,1.119e-02,2.301e-01,7.666e-01,4.331e-02
ANXA1,533,cellular response to hydrogen peroxide,GO:0070301,biological process,80.0,6.0,3.465e-01,2.334e-01,5.145e-01,8.149e-02,1.972e-02,3.368e-01,7.083e-01,4.465e-02
ANXA1,533,positive regulation of cell migration involved in sprouting angiogenesis,GO:0090050,biological process,80.0,4.0,3.536e-01,2.530e-01,4.941e-01,7.226e-02,2.788e-02,1.872e-01,7.282e-01,2.759e-02
ANXA1,533,regulation of inflammatory response,GO:0050727,biological process,80.0,14.0,3.600e-01,2.454e-01,5.282e-01,1.065e-01,7.791e-02,1.455e-01,6.788e-01,1.104e-02
ANXA1,533,response to peptide hormone,GO:0043434,biological process,80.0,18.0,3.612e-01,2.459e-01,5.305e-01,8.869e-02,7.225e-03,1.089e+00,6.834e-01,7.660e-02
ANXA1,533,regulation of leukocyte migration,GO:0002685,biological process,80.0,12.0,3.612e-01,2.459e-01,5.305e-01,1.030e-01,1.240e-02,8.558e-01,6.672e-01,6.672e-02
ANXA1,533,cellular response to glucocorticoid stimulus,GO:0071385,biological process,80.0,7.0,3.612e-01,2.459e-01,5.305e-01,1.079e-01,1.160e-02,1.003e+00,6.582e-01,7.134e-02
ANXA1,533,inflammatory response,GO:0006954,biological process,80.0,7.0,3.612e-01,2.459e-01,5.305e-01,1.274e-01,5.501e-02,2.951e-01,6.495e-01,2.992e-02
ANXA1,533,gliogenesis,GO:0042063,biological process,80.0,2.0,3.644e-01,2.703e-01,4.914e-01,1.070e-01,2.606e-02,4.392e-01,6.698e-01,4.901e-02
ANXA1,533,cell surface receptor signaling pathway,GO:0007166,biological process,80.0,32.0,3.652e-01,2.888e-01,4.617e-01,5.761e-02,5.194e-03,6.389e-01,7.437e-01,6.684e-02
ANXA1,533,regulation of cell population proliferation,GO:0042127,biological process,80.0,34.0,3.723e-01,2.777e-01,4.992e-01,1.322e-01,8.493e-02,2.059e-01,6.461e-01,1.617e-02
ANXA1,533,positive regulation of neutrophil apoptotic process,GO:0033031,biological process,80.0,5.0,3.740e-01,2.844e-01,4.916e-01,1.600e-01,5.305e-02,4.827e-01,6.098e-01,4.433e-02
ANXA1,533,positive regulation of T cell proliferation,GO:0042102,biological process,80.0,10.0,3.799e-01,2.994e-01,4.821e-01,1.255e-01,6.739e-02,2.337e-01,6.533e-01,2.331e-02
ANXA1,533,monocyte chemotaxis,GO:0002548,biological process,80.0,4.0,3.799e-01,2.994e-01,4.821e-01,1.355e-01,5.681e-02,3.230e-01,6.395e-01,3.307e-02
ANXA1,533,granulocyte chemotaxis,GO:0071621,biological process,80.0,6.0,3.799e-01,2.994e-01,4.821e-01,1.832e-01,1.106e-01,3.032e-01,5.923e-01,2.053e-02
ANXA1,533,prolactin secretion,GO:0070459,biological process,80.0,3.0,3.800e-01,2.416e-01,5.979e-01,1.947e-01,3.727e-02,1.017e+00,5.661e-01,6.726e-02
ANXA1,533,myoblast migration involved in skeletal muscle regeneration,GO:0014839,biological process,80.0,2.0,3.807e-01,3.017e-01,4.805e-01,1.759e-01,9.154e-02,3.379e-01,5.982e-01,2.683e-02
ANXA1,533,positive regulation of interleukin-2 production,GO:0032743,biological process,80.0,5.0,3.808e-01,3.016e-01,4.807e-01,2.506e-01,1.746e-01,3.596e-01,5.343e-01,1.729e-02
ANXA1,533,negative regulation of T-helper 2 cell differentiation,GO:0045629,biological process,80.0,4.0,3.818e-01,2.446e-01,5.959e-01,2.233e-01,6.046e-02,8.249e-01,5.456e-01,5.705e-02
ANXA1,533,arachidonic acid secretion,GO:0050482,biological process,80.0,3.0,3.869e-01,2.615e-01,5.724e-01,1.991e-01,7.446e-02,5.325e-01,5.721e-01,4.465e-02
ANXA1,533,negative regulation of phospholipase A2 activity,GO:1900138,biological process,80.0,3.0,3.869e-01,2.549e-01,5.872e-01,2.300e-01,7.593e-02,6.968e-01,5.425e-01,5.070e-02
ANXA1,533,alpha-beta T cell differentiation,GO:0046632,biological process,80.0,8.0,3.920e-01,3.105e-01,4.947e-01,2.339e-01,1.722e-01,3.176e-01,5.484e-01,1.406e-02
ANXA1,533,response to X-ray,GO:0010165,biological process,80.0,3.0,3.985e-01,3.100e-01,5.123e-01,2.700e-01,2.076e-01,3.512e-01,5.196e-01,1.333e-02
ANXA1,533,positive regulation of T-helper 1 cell differentiation,GO:0045627,biological process,80.0,4.0,4.009e-01,3.056e-01,5.259e-01,2.750e-01,1.752e-01,4.315e-01,5.145e-01,2.305e-02
ANXA1,533,positive regulation of wound healing,GO:0090303,biological process,80.0,11.0,4.016e-01,2.707e-01,5.958e-01,2.665e-01,9.542e-02,7.443e-01,5.138e-01,4.886e-02
ANXA1,533,insulin secretion,GO:0030073,biological process,80.0,4.0,4.029e-01,2.189e-01,7.415e-01,2.189e-01,3.651e-02,1.312e+00,5.379e-01,7.984e-02
ANXA1,533,response to drug,GO:0042493,biological process,80.0,76.0,4.061e-01,3.450e-01,4.780e-01,2.753e-01,1.727e-01,4.388e-01,5.142e-01,2.384e-02
ANXA1,533,positive regulation of G1/S transition of mitotic cell cycle,GO:1900087,biological process,80.0,7.0,4.101e-01,3.442e-01,4.887e-01,2.708e-01,1.369e-01,5.358e-01,5.153e-01,3.381e-02
ANXA1,533,neutrophil homeostasis,GO:0001780,biological process,80.0,3.0,4.164e-01,3.382e-01,5.126e-01,3.094e-01,1.806e-01,5.301e-01,4.878e-01,2.804e-02
ANXA1,533,phagocytosis,GO:0006909,biological process,80.0,4.0,4.241e-01,2.138e-01,8.410e-01,2.239e-01,1.873e-02,2.677e+00,5.122e-01,1.072e-01
ANXA1,533,keratinocyte differentiation,GO:0030216,biological process,80.0,4.0,4.295e-01,3.236e-01,5.699e-01,2.841e-01,1.207e-01,6.686e-01,5.012e-01,4.705e-02
ANXA1,533,neutrophil clearance,GO:0097350,biological process,80.0,2.0,4.318e-01,2.781e-01,6.705e-01,2.237e-01,2.947e-02,1.699e+00,5.274e-01,8.905e-02
ANXA1,533,DNA duplex unwinding,GO:0032508,biological process,80.0,5.0,4.486e-01,3.228e-01,6.234e-01,3.684e-01,2.224e-01,6.104e-01,4.456e-01,3.179e-02
ANXA1,533,positive regulation of prostaglandin biosynthetic process,GO:0031394,biological process,80.0,4.0,4.508e-01,3.063e-01,6.637e-01,2.604e-01,4.450e-02,1.524e+00,5.009e-01,8.321e-02
ANXA1,533,regulation of hormone secretion,GO:0046883,biological process,80.0,21.0,4.607e-01,2.197e-01,9.658e-01,1.493e-01,4.496e-03,4.961e+00,5.542e-01,1.456e-01
ANXA1,533,positive regulation of vesicle fusion,GO:0031340,biological process,80.0,9.0,4.786e-01,2.517e-01,9.103e-01,2.006e-01,2.228e-02,1.807e+00,5.321e-01,1.165e-01
ANXA1,533,endocrine pancreas development,GO:0031018,biological process,80.0,2.0,4.809e-01,2.879e-01,8.031e-01,4.229e-01,2.165e-01,8.258e-01,4.040e-01,4.819e-02
ANXA1,533,negative regulation of exocytosis,GO:0045920,biological process,80.0,7.0,5.130e-01,2.282e-01,1.153e+00,3.263e-01,5.629e-02,1.892e+00,4.276e-01,1.181e-01
ANXA1,533,hepatocyte differentiation,GO:0070365,biological process,80.0,2.0,5.263e-01,4.508e-01,6.143e-01,4.830e-01,4.134e-01,5.643e-01,3.737e-01,1.153e-02
ANXA1,533,actin cytoskeleton reorganization,GO:0031532,biological process,80.0,3.0,5.502e-01,2.441e-01,1.240e+00,4.487e-01,1.074e-01,1.875e+00,3.587e-01,9.265e-02
ANXA1,533,prostate gland development,GO:0030850,biological process,80.0,3.0,5.732e-01,2.346e-01,1.400e+00,4.877e-01,1.187e-01,2.004e+00,3.264e-01,1.004e-01
ANXA1,533,peptide cross-linking,GO:0018149,biological process,80.0,37.0,5.949e-01,2.791e-01,1.268e+00,5.427e-01,2.041e-01,1.443e+00,3.064e-01,8.270e-02
ANXA1,533,regulation of cell shape,GO:0008360,biological process,80.0,9.0,6.092e-01,4.510e-01,8.230e-01,5.831e-01,4.202e-01,8.091e-01,3.067e-01,3.082e-02
ANXA1,533,cornified envelope,GO:0001533,cellular component,80.0,2.0,3.403e-01,2.431e-01,4.765e-01,2.595e-02,2.282e-02,2.951e-02,8.433e-01,3.111e-03
ANXA1,533,focal adhesion,GO:0005925,cellular component,80.0,6.0,3.465e-01,2.334e-01,5.145e-01,6.952e-02,1.603e-02,3.014e-01,7.279e-01,4.719e-02
ANXA1,533,vesicle,GO:0031982,cellular component,80.0,6.0,3.548e-01,2.533e-01,4.968e-01,8.850e-02,3.598e-02,2.177e-01,7.015e-01,2.815e-02
ANXA1,533,adherens junction,GO:0005912,cellular component,80.0,6.0,3.612e-01,2.459e-01,5.305e-01,7.630e-02,2.220e-02,2.623e-01,7.189e-01,3.626e-02
ANXA1,533,endosome,GO:0005768,cellular component,80.0,15.0,3.612e-01,2.459e-01,5.305e-01,1.120e-01,5.190e-02,2.419e-01,6.691e-01,2.665e-02
ANXA1,533,plasma membrane,GO:0005886,cellular component,80.0,61.0,3.666e-01,2.613e-01,5.145e-01,1.762e-01,9.520e-02,3.261e-01,5.982e-01,2.499e-02
ANXA1,533,collagen-containing extracellular matrix,GO:0062023,cellular component,80.0,36.0,3.666e-01,2.613e-01,5.145e-01,1.822e-01,9.680e-02,3.428e-01,5.924e-01,2.552e-02
ANXA1,533,extracellular exosome,GO:0070062,cellular component,80.0,77.0,3.668e-01,2.616e-01,5.141e-01,1.781e-01,1.068e-01,2.969e-01,5.972e-01,2.037e-02
